order_id,customer_id,customer_name,product_category,product_name,product_id,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
972,12-7500402,Jaime Duffer,Automotive,Floor Mat,605,Internet Banking,4,$93.81 ,8/26/2021 15:08,North Korea,Anju,alibaba.com,92-3692086,Y,
973,79-1498288,Jereme Folks,Clothing,Shoes,405,Internet Banking,9,$553.07 ,2/26/2021 22:25,China,Qinglin,alibaba.com,65-1511709,Y,
974,45-6880511,Clarita Mascall,Home Goods,Rugs,705,Internet Banking,10,$87.10 ,10/25/2021 2:23,Indonesia,Idalolong,costco.com,51-8543904,Y,
975,94-1893946,Francoise Cloy,Clothing,Jeans,402,Card,8,$286.36 ,12/18/2021 11:50,Czech Republic,Smečno,alibaba.com,42-2360558,N,Invalid Card Number
976,19-8569034,Tasia Gorse,Entertainment,Board Game,505,Wallet,4,$8.35 ,4/29/2021 5:55,United Kigdom,Liverpool,target.com,93-3600672,N,Invalid CVV
977,97-9233094,Carma Soame,Clothing,Tie,404,Crad,4,$24.86 ,10/31/2021 0:39,Tanzania,Makumbako,amazon.com,52-5994871,Y,
978,21-7082755,Jamie Liversley,Health & Beauty,Daily Multi-Vitamins,805,Wallet,6,$163.53 ,12/29/2021 23:19,China,Miaoxi,ebay.com,10-0543417,Y,
979,79-0858939,Gino Byrne,Home Goods,Blankets,702,Wallet,8,$65.06 ,9/6/2021 10:09,China,Xinhe,costco.com,16-1410900,Y,
980,81-9321276,Georgia Millichap,Office Supplies,Ream of Paper,102,Wallet,2,$45.60 ,5/31/2021 15:17,Russia,Kupavna,walmart.com,81-9777194,Y,
981,72-3190342,Blondelle Grimble,Baby Products,Baby Wipes,904,Card,8,$47.91 ,9/25/2021 19:01,Venezuela,Santa Rita,samsclub.com,41-6036542,Y,
982,75-8811988,Darsey Andrez,Health & Beauty,Daily Multi-Vitamins,805,Card,4,$87.68 ,3/6/2021 13:49,Democratic Republic of the Congo,Bolobo,walmart.com,68-9741180,Y,
983,20-0742057,Libbey Esseby,Entertainment,Dominoes,504,Wallet,5,$14.83 ,6/1/2021 19:19,Czech Republic,Hostavice,amazon.com,42-4468280,Y,
984,33-4096206,Charmion Matthiesen,Electronics,TV,2,Internet Banking,3,"$1,380.41 ",9/29/2021 9:48,Greece,Magoúla,amazon.com,28-5882084,Y,
985,61-8346914,Bathsheba Mulvihill,Automotive,Antifreeze,604,UPI,2,$43.90 ,11/5/2021 22:21,Brazil,Itumbiara,walmart.com,72-7223595,Y,
986,26-8278044,Kahaleel Chern,Office Supplies,Stahpler,103,Wallet,5,$8.91 ,12/16/2021 12:57,China,Lingbei,amazon.com,61-1637702,Y,
987,25-0103699,Reginald Cleve,Health & Beauty,Deodorant,803,Card,3,$16.42 ,5/16/2021 20:48,Russia,Segezha,amazon.com,38-9378404,Y,
988,71-6475560,Giacomo Ivanaev,Electronics,Cell Phone,5,Wallet,5,$889.66 ,10/6/2021 22:27,Japan,Hamada,alibaba.com,40-6694260,N,Invalid Card Number
989,22-3915609,Tedman Roddam,Outdoor Equipment,Gardening Shovel,202,UPI,4,$80.92 ,11/30/2021 10:47,United States,Fort Pierce,samsclub.com,85-4039040,Y,
990,64-1386356,Lesya Dyhouse,Entertainment,Movie/DVD/BlueRay,501,Card,3,$47.27 ,12/15/2021 16:59,Brazil,Trindade,samsclub.com,33-4274130,Y,
991,49-5716933,Gilberte Drayn,Clothing,Shoes,405,Wallet,5,$341.97 ,11/26/2021 23:17,Russia,Krasnyye Chetai,samsclub.com,74-4819023,N,Invalid Card Number
992,59-6207213,Gusty Rioch,Office Supplies,Ream of Paper,102,Wallet,7,($37.93),3/11/2021 9:01,Ukraine,Pereval'noe,amazon.com,52-2401904,N,Invalid Card Number
993,85-9492157,Tatiana Frays,Home Goods,Blankets,702,Card,9,$81.83 ,9/6/2021 2:54,France,Lyon,walmart.com,92-1059682,N,Insufficient Funds
994,15-3861091,Mellisent Brend,Entertainment,Dominoes,504,UPI,6,$6.76 ,7/3/2021 16:22,Brazil,Poá,samsclub.com,22-1847764,Y,
995,98-6697239,Hoyt Ferreri,Health & Beauty,Daily Multi-Vitamins,805,Wallet,10,$86.89 ,1/13/2021 16:14,Poland,Ustrzyki Dolne,ebay.com,54-9438894,N,Invalid Billing Address
996,24-0930136,Hanson Charnock,Office Supplies,Pen,101,Internet Banking,4,$8.65 ,3/10/2021 9:50,Indonesia,Rangah,amazon.com,15-3087508,Y,
997,81-3446399,Esma Huscroft,Automotive,Power Steering Fluid,603,UPI,3,$25.53 ,4/5/2021 10:04,Brazil,Sousa,costco.com,50-3909867,N,Invalid Billing Address
998,21-3121020,Lilah Call,Home Goods,Candles,701,UPI,4,$38.14 ,6/21/2021 5:51,Ukraine,Voyutychi,alibaba.com,65-1157917,Y,
999,61-3748549,Leticia McReynolds,Office Supplies,Binder,105,Internet Banking,7,$8.73 ,7/10/2021 7:09,Chyna,Dadong’ao,target.com,04-0244359,Y,
1000,70-1542715,Rebekkah Armand,Health & Beauty,Deodorant,803,Internet Banking,6,$19.96 ,3/29/2021 21:20,Indonesia,Tegalgede,amazon.com,27-3752378,Y,
